"date","time","longitude","latitude"
"2012-11-16","04:51:34",-77.266434,-11.77479
"2012-11-16","04:51:35",-77.266434,-11.77479
"2012-11-16","04:51:36",-77.266434,-11.77479
"2012-11-16","04:51:37",-77.266434,-11.77479
"2012-11-16","04:51:38",-77.266434,-11.77479
"2012-11-16","04:51:39",-77.266434,-11.77479
"2012-11-16","04:51:40",-77.266434,-11.77479
"2012-11-16","04:51:41",-77.266434,-11.77479
"2012-11-16","04:51:42",-77.266434,-11.77479
"2012-11-16","04:51:43",-77.266434,-11.77479
"2012-11-16","04:51:44",-77.266434,-11.77479
"2012-11-16","04:51:45",-77.266434,-11.77479
"2012-11-16","04:51:46",-77.266434,-11.77479
"2012-11-16","04:51:47",-77.266434,-11.77479
"2012-11-16","04:51:48",-77.266434,-11.77479
"2012-11-16","04:51:49",-77.266434,-11.77479
"2012-11-16","04:51:50",-77.266434,-11.77479
"2012-11-16","04:51:51",-77.266434,-11.77479
"2012-11-16","04:51:52",-77.266434,-11.77479
"2012-11-16","04:51:53",-77.266434,-11.77479
"2012-11-16","04:51:54",-77.266434,-11.77479
"2012-11-16","04:51:55",-77.266434,-11.77479
"2012-11-16","04:51:56",-77.266434,-11.77479
"2012-11-16","04:51:57",-77.266434,-11.77479
"2012-11-16","04:51:58",-77.266434,-11.77479
"2012-11-16","04:51:59",-77.266434,-11.77479
"2012-11-16","04:52:00",-77.266434,-11.77479
"2012-11-16","04:52:01",-77.266434,-11.77479
"2012-11-16","04:52:02",-77.266434,-11.77479
"2012-11-16","04:52:03",-77.266434,-11.77479
"2012-11-16","04:52:04",-77.266434,-11.77479
"2012-11-16","04:52:05",-77.266434,-11.77479
"2012-11-16","04:52:06",-77.266434,-11.77479
"2012-11-16","04:52:07",-77.266434,-11.77479
"2012-11-16","04:52:08",-77.266434,-11.77479
"2012-11-16","04:52:09",-77.266434,-11.77479
"2012-11-16","04:52:10",-77.266434,-11.77479
"2012-11-16","04:52:11",-77.266434,-11.77479
"2012-11-16","04:52:12",-77.266434,-11.77479
"2012-11-16","04:52:13",-77.266434,-11.77479
"2012-11-16","04:52:14",-77.266434,-11.77479
"2012-11-16","04:52:15",-77.266434,-11.77479
"2012-11-16","04:52:16",-77.266434,-11.77479
"2012-11-16","04:52:17",-77.266434,-11.77479
"2012-11-16","04:52:18",-77.266434,-11.77479
"2012-11-16","04:52:19",-77.266434,-11.77479
"2012-11-16","04:52:20",-77.266434,-11.77479
"2012-11-16","04:52:21",-77.266434,-11.77479
"2012-11-16","04:52:22",-77.266434,-11.77479
"2012-11-16","04:52:23",-77.266434,-11.77479
"2012-11-16","04:52:24",-77.266434,-11.77479
"2012-11-16","04:52:25",-77.266434,-11.77479
"2012-11-16","04:52:26",-77.266434,-11.77479
"2012-11-16","04:52:27",-77.266434,-11.77479
"2012-11-16","04:52:29",-77.266434,-11.77479
"2012-11-16","04:52:30",-77.266434,-11.77479
"2012-11-16","04:52:31",-77.266434,-11.77479
"2012-11-16","04:52:32",-77.266434,-11.77479
"2012-11-16","04:52:33",-77.266434,-11.77479
"2012-11-16","04:52:34",-77.266434,-11.77479
"2012-11-16","04:52:35",-77.266434,-11.77479
"2012-11-16","04:52:36",-77.266434,-11.77479
"2012-11-16","04:52:37",-77.266434,-11.77479
"2012-11-16","04:52:38",-77.266434,-11.77479
"2012-11-16","04:52:39",-77.266434,-11.77479
"2012-11-16","04:52:40",-77.266434,-11.77479
"2012-11-16","04:52:41",-77.266434,-11.77479
"2012-11-16","04:52:42",-77.266434,-11.77479
"2012-11-16","04:52:43",-77.266434,-11.77479
"2012-11-16","04:52:44",-77.266434,-11.77479
"2012-11-16","04:52:45",-77.266434,-11.77479
"2012-11-16","04:52:46",-77.266434,-11.77479
"2012-11-16","04:52:47",-77.266434,-11.77479
"2012-11-16","04:52:48",-77.266434,-11.77479
"2012-11-16","04:52:49",-77.266434,-11.77479
"2012-11-16","04:52:50",-77.266434,-11.77479
"2012-11-16","04:52:51",-77.266434,-11.77479
"2012-11-16","04:52:52",-77.266434,-11.77479
"2012-11-16","04:52:53",-77.266434,-11.77479
"2012-11-16","04:52:54",-77.266434,-11.77479
"2012-11-16","04:52:55",-77.266434,-11.77479
"2012-11-16","04:52:56",-77.266434,-11.77479
"2012-11-16","04:52:57",-77.266434,-11.77479
"2012-11-16","04:52:59",-77.266434,-11.77479
"2012-11-16","04:53:00",-77.266434,-11.77479
"2012-11-16","04:53:01",-77.266434,-11.77479
"2012-11-16","04:53:02",-77.266434,-11.77479
"2012-11-16","04:53:03",-77.266434,-11.77479
"2012-11-16","04:53:04",-77.266434,-11.77479
"2012-11-16","04:53:05",-77.266434,-11.77479
"2012-11-16","04:53:06",-77.266434,-11.77479
"2012-11-16","04:53:07",-77.266434,-11.77479
"2012-11-16","04:53:08",-77.266434,-11.77479
"2012-11-16","04:53:09",-77.266434,-11.77479
"2012-11-16","04:53:10",-77.266434,-11.77479
"2012-11-16","04:53:11",-77.266434,-11.77479
"2012-11-16","04:53:12",-77.266434,-11.77479
"2012-11-16","04:53:13",-77.266434,-11.77479
"2012-11-16","04:53:14",-77.266434,-11.77479
"2012-11-16","04:53:15",-77.266434,-11.77479
"2012-11-16","04:53:16",-77.266434,-11.77479
"2012-11-16","04:53:18",-77.266434,-11.77479
"2012-11-16","04:53:19",-77.266434,-11.77479
"2012-11-16","04:53:20",-77.266434,-11.77479
"2012-11-16","04:53:21",-77.266434,-11.77479
"2012-11-16","04:53:22",-77.266434,-11.77479
"2012-11-16","04:53:23",-77.266434,-11.77479
"2012-11-16","04:53:24",-77.266434,-11.77479
"2012-11-16","04:53:25",-77.266434,-11.77479
"2012-11-16","04:53:26",-77.266434,-11.77479
"2012-11-16","04:53:27",-77.266434,-11.77479
"2012-11-16","04:53:28",-77.266434,-11.77479
"2012-11-16","04:53:29",-77.266434,-11.77479
"2012-11-16","04:53:30",-77.266434,-11.77479
"2012-11-16","04:53:31",-77.266434,-11.77479
"2012-11-16","04:53:32",-77.266434,-11.77479
"2012-11-16","04:53:33",-77.266434,-11.77479
"2012-11-16","04:53:34",-77.266434,-11.77479
"2012-11-16","04:53:35",-77.266434,-11.77479
"2012-11-16","04:53:36",-77.266434,-11.77479
"2012-11-16","04:53:37",-77.266434,-11.77479
"2012-11-16","04:53:38",-77.266434,-11.77479
"2012-11-16","04:53:39",-77.266434,-11.77479
"2012-11-16","04:53:40",-77.266434,-11.77479
"2012-11-16","04:53:41",-77.266434,-11.77479
"2012-11-16","04:53:42",-77.266434,-11.77479
"2012-11-16","04:53:43",-77.266434,-11.77479
"2012-11-16","04:53:44",-77.266434,-11.77479
"2012-11-16","04:53:45",-77.266434,-11.77479
"2012-11-16","04:53:46",-77.266434,-11.77479
"2012-11-16","04:53:47",-77.266434,-11.77479
"2012-11-16","04:53:48",-77.266434,-11.77479
"2012-11-16","04:53:49",-77.266434,-11.77479
"2012-11-16","04:53:50",-77.266434,-11.77479
"2012-11-16","04:53:51",-77.266434,-11.77479
"2012-11-16","04:53:52",-77.266434,-11.77479
"2012-11-16","04:53:53",-77.266434,-11.77479
"2012-11-16","04:53:54",-77.266434,-11.77479
"2012-11-16","04:53:55",-77.266434,-11.77479
"2012-11-16","04:53:56",-77.266434,-11.77479
"2012-11-16","04:53:57",-77.266434,-11.77479
"2012-11-16","04:53:58",-77.266434,-11.77479
"2012-11-16","04:53:59",-77.266434,-11.77479
"2012-11-16","04:54:00",-77.266434,-11.77479
"2012-11-16","04:54:01",-77.266434,-11.77479
